Brand,Model,Price,Rating,Reviews,RAM(GB),ROM(GB),Battery(mAh),Screen_Size(inch),Camera
Realme,realme GT 6,"₹27,999",4.5,"4,190 Ratings & 409 Reviews",8,256.0,5500.0,6.78,50MP
Realme,realme 13 5G,"₹16,499",4.3,"1,384 Ratings & 64 Reviews",8,256.0,5000.0,6.72,50MP
Realme,realme 12x 5G,"₹13,499",4.4,"55,692 Ratings & 2,005 Reviews",8,128.0,5000.0,6.72,50MP
Realme,realme Narzo N61,"₹9,998",4.2,"1,937 Ratings & 71 Reviews",6,128.0,5000.0,6.74,32MP
Realme,realme C73 5G,"₹11,998",4.2,"1,292 Ratings & 65 Reviews",4,64.0,6000.0,6.67,32MP
Realme,realme GT 7 Pro,"₹49,998",4.3,52 Ratings & 7 Reviews,12,256.0,5800.0,6.78,50MP
Realme,realme GT 7T,"₹34,999",4.4,396 Ratings & 29 Reviews,8,256.0,7000.0,6.8,50MP
Realme,realme 12x 5G,"₹12,499",4.4,"1,09,725 Ratings & 4,974 Reviews",6,128.0,5000.0,6.72,50MP
Realme,realme 12x 5G,"₹12,499",4.4,"1,09,725 Ratings & 4,974 Reviews",6,128.0,5000.0,6.72,50MP
Realme,realme P2 Pro 5G,"₹19,999",4.4,"21,185 Ratings & 1,630 Reviews",12,256.0,5200.0,6.7,50MP
Realme,realme GT 6T 5G,"₹31,499",4.5,"1,249 Ratings & 108 Reviews",12,256.0,5500.0,6.78,50MP
Realme,realme Narzo 30A,"₹9,999",4.4,"1,31,901 Ratings & 9,390 Reviews",3,32.0,6000.0,6.51,13MP
Realme,realme 12+ 5G,"₹19,999",4.3,"20,515 Ratings & 1,809 Reviews",8,128.0,5000.0,6.67,50MP
Realme,realme 12 5G,"₹16,999",4.4,"8,153 Ratings & 513 Reviews",6,128.0,5000.0,6.72,108MP
Realme,realme GT 6,"₹27,999",4.5,"4,190 Ratings & 409 Reviews",8,256.0,5500.0,6.78,50MP
Realme,realme X7 Pro 5G,"₹29,999",4.2,"13,590 Ratings & 1,690 Reviews",8,128.0,4500.0,6.55,64MP
Realme,realme GT 7 Pro,"₹49,999",4.3,52 Ratings & 7 Reviews,12,256.0,5800.0,6.78,50MP
Realme,realme GT 6T 5G,"₹27,090",4.5,"3,345 Ratings & 248 Reviews",8,256.0,5500.0,6.78,50MP
Realme,realme Narzo 30A,"₹8,399",4.4,"1,31,901 Ratings & 9,390 Reviews",3,32.0,6000.0,6.51,13MP
Realme,realme C21,"₹10,999",4.4,"1,50,978 Ratings & 7,034 Reviews",4,64.0,5000.0,6.5,13MP
Realme,realme 12x 5G,"₹13,499",4.4,"55,692 Ratings & 2,005 Reviews",8,128.0,5000.0,6.72,50MP
Realme,realme GT 7T,"₹34,999",4.4,396 Ratings & 29 Reviews,8,256.0,7000.0,6.8,50MP
Realme,realme C20,"₹7,499",4.4,"3,02,738 Ratings & 13,960 Reviews",2,32.0,5000.0,6.5,8MP
Realme,realme C65 5G,"₹11,899",4.3,"14,299 Ratings & 575 Reviews",6,128.0,5000.0,6.67,50MP
Realme,realme GT 6,"₹51,947",4.5,"5,569 Ratings & 599 Reviews",16,512.0,5500.0,6.78,50MP
Realme,realme Narzo 50,"₹10,799",4.4,"18,697 Ratings & 1,143 Reviews",4,64.0,5000.0,6.6,50MP
Realme,realme GT Neo 3,"₹25,007",4.2,"1,814 Ratings & 226 Reviews",8,128.0,5000.0,6.7,50MP
Realme,realme 13 5G Up to 18GB Dynamic RAM | AI Dual Camera | Dimensity 6300 Processor,"₹15,999",4.2,94 Ratings & 5 Reviews,8,256.0,5000.0,6.72,50MP
Realme,realme C3,"₹8,299",4.4,"1,92,905 Ratings & 13,228 Reviews",4,64.0,5000.0,6.52,12MP
Realme,realme C11,"₹6,999",4.4,"4,61,262 Ratings & 29,016 Reviews",2,32.0,5000.0,6.5,13MP
Realme,realme C63,"₹9,498",4.3,"11,796 Ratings & 572 Reviews",4,128.0,5000.0,6.745,50MP
Realme,realme Narzo N61,"₹7,545",4.3,"6,271 Ratings & 281 Reviews",4,64.0,5000.0,6.74,32MP
Realme,realme C30s,"₹6,999",4.4,"7,323 Ratings & 247 Reviews",2,32.0,5000.0,6.5,8MP
Realme,realme Narzo 20 Pro,"₹16,999",4.4,"1,11,530 Ratings & 8,625 Reviews",6,64.0,4500.0,6.5,48MP
Realme,realme Narzo 20 Pro,"₹18,999",4.3,"51,216 Ratings & 4,043 Reviews",8,128.0,4500.0,6.5,48MP
Realme,realme Narzo 20 Pro,"₹18,999",4.3,"51,216 Ratings & 4,043 Reviews",8,128.0,4500.0,6.5,48MP
Realme,realme C3,"₹6,999",4.4,"1,47,197 Ratings & 10,635 Reviews",3,32.0,5000.0,6.52,12MP
Realme,realme X7 Pro 5G,"₹29,999",4.2,"13,590 Ratings & 1,690 Reviews",8,128.0,4500.0,6.55,64MP
Realme,realme 14T 5G,"₹19,999",4.2,"1,846 Ratings & 151 Reviews",8,256.0,6000.0,6.67,50MP
Realme,realme C30,"₹7,999",4.1,"74,500 Ratings & 4,178 Reviews",3,32.0,5000.0,6.5,8MP
Realme,realme C30s,"₹8,499",4.2,"8,129 Ratings & 418 Reviews",4,64.0,5000.0,6.5,8MP
Realme,realme 14 Pro 5G,"₹22,999",4.4,"13,639 Ratings & 1,008 Reviews",8,128.0,6000.0,6.77,50MP
Realme,realme C30,"₹7,800",4.2,"1,13,569 Ratings & 5,715 Reviews",2,32.0,5000.0,6.5,8MP
Realme,realme 14T 5G,"₹17,990",4.2,"1,846 Ratings & 151 Reviews",8,128.0,6000.0,6.67,50MP
Realme,realme 12 Pro 5G,"₹19,999",4.4,"34,161 Ratings & 2,860 Reviews",8,128.0,5000.0,6.7,50MP
Realme,realme 14T 5G,"₹17,964",4.2,"1,846 Ratings & 151 Reviews",8,128.0,6000.0,6.67,50MP
Realme,realme 14T 5G,"₹17,964",4.2,"1,846 Ratings & 151 Reviews",8,128.0,6000.0,6.67,50MP
Realme,realme C20,"₹7,052",4.4,"3,02,738 Ratings & 13,960 Reviews",2,32.0,5000.0,6.5,8MP
Realme,realme C3,"₹6,999",4.4,"1,47,197 Ratings & 10,635 Reviews",3,32.0,5000.0,6.52,12MP
Realme,realme Narzo 20 Pro,"₹16,999",4.4,"1,11,530 Ratings & 8,625 Reviews",6,64.0,4500.0,6.5,48MP
Realme,realme 14T 5G,"₹19,999",4.2,"1,846 Ratings & 151 Reviews",8,256.0,6000.0,6.67,50MP
Realme,realme 9i,"₹14,499",4.5,"27,738 Ratings & 1,576 Reviews",6,128.0,5000.0,6.6,50MP
Realme,realme 12 Pro 5G,"₹20,999",4.4,"34,161 Ratings & 2,860 Reviews",8,256.0,5000.0,6.7,50MP
Realme,realme 12 Pro 5G,"₹22,999",4.4,"13,383 Ratings & 843 Reviews",12,256.0,5000.0,6.7,50MP
Realme,realme C15,"₹8,366",4.4,"1,25,905 Ratings & 7,077 Reviews",4,64.0,6000.0,6.52,13MP
Realme,realme C30s,"₹7,490",4.4,"7,323 Ratings & 247 Reviews",2,32.0,5000.0,6.5,8MP
Realme,realme 6i,"₹14,999",4.4,"88,353 Ratings & 7,642 Reviews",6,64.0,4300.0,6.5,48MP
Realme,realme C33,"₹9,999",4.4,"74,853 Ratings & 3,043 Reviews",4,64.0,5000.0,6.5,50MP
Realme,realme narzo 50 5G,"₹14,999",4.3,262 Ratings & 15 Reviews,4,128.0,5000.0,6.6,48MP
Realme,realme C30s,"₹9,499",4.2,"8,129 Ratings & 418 Reviews",4,64.0,5000.0,6.5,8MP
Realme,realme narzo 50 5G,"₹11,803",4.3,262 Ratings & 15 Reviews,4,128.0,5000.0,6.6,48MP
Realme,realme C33,"₹9,999",4.4,"74,853 Ratings & 3,043 Reviews",4,64.0,5000.0,6.5,50MP
Realme,realme X3 SuperZoom,"₹31,999",4.4,"10,139 Ratings & 1,048 Reviews",8,256.0,4200.0,6.57,64MP
Realme,realme 2 Pro,"₹13,990",4.5,"3,90,561 Ratings & 43,522 Reviews",4,64.0,3500.0,6.3,16MP
Realme,realme C35,"₹10,999",4.4,"2,00,009 Ratings & 10,421 Reviews",4,128.0,5000.0,6.6,50MP
Realme,realme narzo 50 5G,"₹12,990",4.3,262 Ratings & 15 Reviews,4,64.0,5000.0,6.6,48MP
Realme,realme 5s,"₹12,999",4.5,"3,00,925 Ratings & 24,974 Reviews",4,128.0,5000.0,6.5,48MP
Realme,realme C33,"₹9,999",4.4,"74,853 Ratings & 3,043 Reviews",4,64.0,5000.0,6.5,50MP
Realme,realme C12,"₹10,999",4.4,"3,26,119 Ratings & 19,103 Reviews",3,32.0,6000.0,6.52,13MP
Realme,realme C12,"₹7,999",4.4,"3,26,119 Ratings & 19,103 Reviews",3,32.0,6000.0,6.52,13MP
Realme,realme GT NEO 3,"₹42,999",4.2,887 Ratings & 94 Reviews,12,256.0,4500.0,6.7,50MP
Realme,realme 9,"₹22,999",4.4,"28,506 Ratings & 2,016 Reviews",8,128.0,5000.0,6.4,108MP
Realme,realme 2,"₹9,990",4.5,"4,67,501 Ratings & 48,442 Reviews",3,32.0,4230.0,6.2,13MP
Realme,realme X50 Pro 5G,"₹27,990",4.4,793 Ratings & 121 Reviews,12,256.0,4200.0,6.44,64MP
Realme,realme Narzo 60X 5G,"₹14,999",4.3,"9,748 Ratings & 507 Reviews",6,128.0,5000.0,6.72,50MP
Realme,realme 2,"₹11,990",4.5,"1,90,895 Ratings & 18,313 Reviews",4,64.0,4230.0,6.2,13MP
Realme,realme 5 Pro,"₹14,999",4.5,"1,46,564 Ratings & 13,911 Reviews",4,64.0,4035.0,6.3,48MP
Realme,realme C25s,"₹9,999",4.4,"53,649 Ratings & 2,996 Reviews",4,128.0,6000.0,6.5,13MP
Realme,realme C25s,"₹8,999",4.4,"53,649 Ratings & 2,996 Reviews",4,64.0,6000.0,6.5,13MP
Realme,realme C25s,"₹8,999",4.4,"53,649 Ratings & 2,996 Reviews",4,64.0,6000.0,6.5,13MP
Realme,realme C25Y,"₹8,999",4.4,"1,39,927 Ratings & 5,802 Reviews",4,64.0,5000.0,6.5,50MP
Realme,realme 8,"₹12,999",4.4,"97,325 Ratings & 8,318 Reviews",8,128.0,5000.0,6.4,64MP
Realme,realme C61,"₹8,499",4.4,"33,054 Ratings & 1,038 Reviews",4,128.0,5000.0,6.745,32MP
Realme,realme 15 5G,"₹29,999",4.4,417 Ratings & 44 Reviews,12,256.0,7000.0,6.8,50MP
Realme,realme C65 5G,"₹10,499",4.2,"6,357 Ratings & 265 Reviews",4,64.0,5000.0,6.67,50MP
Realme,realme Narzo N53,"₹8,750",4.2,"2,225 Ratings & 103 Reviews",8,128.0,5000.0,6.74,50MP
Realme,realme 11x 5G,"₹14,999",4.4,"20,136 Ratings & 1,242 Reviews",8,128.0,5000.0,6.72,64MP
Realme,realme Narzo N53,"₹8,999",4.2,"2,225 Ratings & 103 Reviews",8,128.0,5000.0,6.74,50MP
Realme,realme 11x 5G,"₹14,999",4.4,"1,40,576 Ratings & 8,409 Reviews",6,128.0,5000.0,6.72,64MP
Realme,realme P1 5G,"₹13,999",4.4,"1,10,356 Ratings & 6,298 Reviews",6,128.0,5000.0,6.67,50MP
Realme,realme P1 5G,"₹14,999",4.4,"52,709 Ratings & 2,863 Reviews",8,128.0,5000.0,6.67,50MP
Realme,realme Narzo N53,"₹9,887",4.2,"5,369 Ratings & 252 Reviews",6,128.0,5000.0,6.74,50MP
Realme,realme 11x 5G,"₹12,490",4.4,"20,136 Ratings & 1,242 Reviews",8,128.0,5000.0,6.72,64MP
Realme,realme C65 5G,"₹12,590",4.3,"1,375 Ratings & 62 Reviews",8,128.0,5000.0,6.67,50MP
Realme,realme 14T 5G,"₹16,999",4.2,"1,846 Ratings & 151 Reviews",8,128.0,6000.0,7.67,50MP
Realme,realme Narzo N55,"₹9,899",4.2,"1,308 Ratings & 63 Reviews",4,64.0,5000.0,6.72,64MP
Realme,realme C25,"₹11,999",4.4,"44,864 Ratings & 2,275 Reviews",4,128.0,6000.0,6.5,13MP
Realme,realme P1 Speed 5G,"₹14,998",4.3,"3,095 Ratings & 295 Reviews",8,128.0,5000.0,6.67,50MP
Realme,realme 15 Pro 5G,"₹38,999",4.3,"3,715 Ratings & 290 Reviews",12,512.0,7000.0,6.8,50MP
Realme,realme P1 Speed 5G,"₹16,499",4.3,"1,670 Ratings & 111 Reviews",12,256.0,5000.0,6.67,50MP
Realme,realme 15 Pro 5G,"₹31,999",4.3,"6,666 Ratings & 598 Reviews",8,128.0,7000.0,6.8,50MP
Realme,realme 13 5G Up to 18GB Dynamic RAM | AI Dual Camera | Dimensity 6300 Processor,"₹16,498",4.2,94 Ratings & 5 Reviews,8,256.0,5000.0,6.72,50MP
Realme,realme P1 Speed 5G,"₹19,999",4.3,"3,095 Ratings & 295 Reviews",8,256.0,5000.0,6.67,50MP
Realme,realme 13+ 5G,"₹24,999",4.3,"3,678 Ratings & 316 Reviews",8,256.0,5000.0,6.67,50MP
Realme,realme C25,"₹10,999",4.4,"44,864 Ratings & 2,275 Reviews",4,128.0,6000.0,6.5,13MP
Realme,realme P2 Pro 5G,"₹23,999",4.4,"21,185 Ratings & 1,630 Reviews",12,512.0,5200.0,6.7,50MP
Realme,realme C53,"₹9,999",4.4,"1,36,455 Ratings & 5,922 Reviews",6,64.0,5000.0,6.74,108MP
Realme,realme C25Y,"₹8,999",4.4,"1,39,927 Ratings & 5,802 Reviews",4,64.0,5000.0,6.5,50MP
Realme,realme 9i 5G,"₹16,800",4.3,"11,550 Ratings & 728 Reviews",6,128.0,5000.0,6.6,50MP
Realme,realme C25s,"₹9,999",4.4,"53,649 Ratings & 2,996 Reviews",4,128.0,6000.0,6.5,13MP
Realme,realme P3 Pro 5G,"₹23,999",4.4,"3,650 Ratings & 273 Reviews",12,256.0,6000.0,6.83,50MP
Realme,realme C25,,4.4,"44,864 Ratings & 2,275 Reviews",4,64.0,6000.0,6.5,13MP
Realme,realme GT Neo 3,"₹38,999",4.2,"1,814 Ratings & 226 Reviews",8,256.0,5000.0,6.7,50MP
Realme,realme 13 Pro 5G,"₹25,480",4.3,"1,121 Ratings & 74 Reviews",12,256.0,5200.0,6.7,50MP
Realme,realme GT Master Edition,"₹23,266",4.4,"63,741 Ratings & 6,623 Reviews",8,256.0,4300.0,6.43,64MP
Realme,realme GT Master Edition,"₹25,999",4.4,"63,741 Ratings & 6,623 Reviews",8,256.0,4300.0,6.43,64MP
Realme,realme GT Master Edition,"₹21,999",4.4,"47,330 Ratings & 4,961 Reviews",6,128.0,4300.0,6.43,64MP
Realme,realme GT Master Edition,,4.4,"47,330 Ratings & 4,961 Reviews",6,128.0,4300.0,6.43,64MP
Realme,realme GT Neo 3T,"₹31,999",4.3,"16,232 Ratings & 1,501 Reviews",8,128.0,5000.0,6.62,64MP
Realme,realme C15,,4.3,"56,639 Ratings & 3,777 Reviews",3,32.0,6000.0,6.52,13MP
Realme,realme C25_Y,"₹8,999",4.5,"47,954 Ratings & 2,204 Reviews",4,64.0,5000.0,6.5,50MP
Realme,realme Narzo 50i Prime,"₹8,350",4.1,"1,278 Ratings & 61 Reviews",4,64.0,5000.0,6.5,8MP
Realme,realme GT Master Edition,"₹19,999",4.4,"63,741 Ratings & 6,623 Reviews",8,128.0,4300.0,6.43,64MP
Realme,realme 9i,"₹14,499",4.5,"27,738 Ratings & 1,576 Reviews",6,128.0,5000.0,6.6,50MP
Realme,realme C15 Qualcomm Edition,"₹5,999",4.3,"4,845 Ratings & 303 Reviews",3,32.0,6000.0,6.52,13MP
Realme,realme C15 Qualcomm Edition,"₹8,920",4.4,"67,790 Ratings & 3,457 Reviews",4,64.0,6000.0,6.52,13MP
Realme,realme C11 2021,"₹5,999",4.3,"2,13,832 Ratings & 11,184 Reviews",4,64.0,5000.0,6.5,8MP
Realme,realme 9i,,4.5,"1,35,224 Ratings & 7,643 Reviews",4,64.0,5000.0,6.6,50MP
Realme,realme C11 2021,"₹6,199",4.4,"2,39,142 Ratings & 10,064 Reviews",2,32.0,5000.0,6.5,8MP
Realme,realme C25_Y,"₹9,999",4.5,"47,954 Ratings & 2,204 Reviews",4,128.0,5000.0,6.5,50MP
Realme,realme 9i,"₹9,490",4.5,"1,35,224 Ratings & 7,643 Reviews",4,128.0,5000.0,6.6,50MP
Realme,realme C15 Qualcomm Edition,"₹10,999",4.3,"4,845 Ratings & 303 Reviews",3,32.0,6000.0,6.52,13MP
Realme,realme 9i,,4.5,"1,35,224 Ratings & 7,643 Reviews",4,128.0,5000.0,6.6,50MP
Realme,realme C15 Qualcomm Edition,"₹11,999",4.4,"67,790 Ratings & 3,457 Reviews",4,64.0,6000.0,6.52,13MP
Realme,realme C15,"₹12,999",4.4,"1,25,905 Ratings & 7,077 Reviews",4,64.0,6000.0,6.52,13MP
Realme,realme C15,"₹7,324",4.3,"56,639 Ratings & 3,777 Reviews",3,32.0,6000.0,6.52,13MP
Realme,REDMI 13C,"₹10,999",4.3,"86,919 Ratings & 3,681 Reviews",4,128.0,5000.0,6.74,50MP
Realme,realme Narzo 30 Pro 5G,"₹13,499",4.3,"60,568 Ratings & 5,753 Reviews",6,64.0,5000.0,6.5,48MP
Realme,REDMI 13C,"₹10,999",4.1,"1,797 Ratings & 91 Reviews",8,256.0,5000.0,6.74,50MP
Realme,realme Narzo 30 Pro 5G,"₹16,499",4.3,"29,603 Ratings & 2,710 Reviews",8,128.0,5000.0,6.5,48MP
Realme,REDMI 13C,"₹14,999",4.1,"1,797 Ratings & 91 Reviews",8,256.0,5000.0,6.74,50MP
Realme,REDMI Note 13 5G,"₹14,499",4.2,"31,346 Ratings & 1,771 Reviews",6,128.0,5000.0,6.67,108MP
Realme,REDMI Note 13 5G,"₹16,697",4.2,"19,245 Ratings & 1,071 Reviews",8,256.0,5000.0,6.67,108MP
Realme,REDMI 13C,"₹9,999",4.3,"86,919 Ratings & 3,681 Reviews",4,128.0,5000.0,6.74,50MP
Realme,realme Narzo 60 Pro 5G,"₹28,998",4.3,593 Ratings & 41 Reviews,12,,5000.0,6.7,100MP
Realme,,"₹11,999",,,8,128.0,5000.0,6.4,108MP
Realme,,"₹7,999",,,6,128.0,5000.0,,108MP
Realme,realme P1 5G,"₹14,999",4.4,"52,709 Ratings & 2,863 Reviews",8,128.0,5000.0,6.67,50MP
Realme,realme P1 5G,"₹13,999",4.4,"1,10,356 Ratings & 6,298 Reviews",6,128.0,5000.0,6.67,50MP
Realme,realme P1 5G,"₹14,999",4.4,"52,709 Ratings & 2,863 Reviews",8,128.0,5000.0,6.67,50MP
Realme,realme P1 5G,"₹13,999",4.4,"1,10,356 Ratings & 6,298 Reviews",6,128.0,5000.0,6.67,50MP
Realme,realme 8 5G,"₹16,499",4.3,"78,609 Ratings & 6,028 Reviews",4,128.0,5000.0,6.5,48MP
Realme,realme C31,"₹8,999",4.4,"68,152 Ratings & 3,011 Reviews",4,64.0,5000.0,6.52,13MP
Realme,realme 8 5G,"₹10,599",4.3,"78,609 Ratings & 6,028 Reviews",4,64.0,5000.0,6.5,48MP
Realme,realme C67 5G,"₹13,999",4.4,"7,962 Ratings & 528 Reviews",4,128.0,5000.0,6.72,50MP
Realme,realme 10 Pro 5G,"₹18,999",4.3,"44,649 Ratings & 3,029 Reviews",6,128.0,5000.0,6.72,108MP
Realme,realme C67 5G,"₹13,999",4.4,"7,962 Ratings & 528 Reviews",4,128.0,5000.0,6.72,50MP
Realme,realme Narzo 50A,"₹12,499",4.4,"3,45,076 Ratings & 21,815 Reviews",4,128.0,6000.0,6.5,50MP
Realme,realme 7 Pro,"₹20,999",4.4,"95,816 Ratings & 9,469 Reviews",6,128.0,4500.0,6.4,64MP
Realme,realme C51,"₹9,499",4.3,"94,118 Ratings & 3,752 Reviews",4,128.0,5000.0,6.74,50MP
Realme,realme C51,"₹8,999",4.3,"94,118 Ratings & 3,752 Reviews",4,64.0,5000.0,6.74,50MP
Realme,realme Narzo 30,"₹10,999",4.4,"1,07,525 Ratings & 8,850 Reviews",4,64.0,5000.0,6.5,48MP
Realme,realme NARZO 80 Pro 5G,"₹23,194",4.5,703 Ratings & 37 Reviews,8,256.0,6000.0,6.7,50MP
Realme,realme 10 Pro 5G,"₹18,999",4.3,"44,649 Ratings & 3,029 Reviews",6,128.0,5000.0,6.72,108MP
Realme,realme 11 Pro 5G,"₹23,999",4.4,"96,533 Ratings & 7,096 Reviews",8,128.0,5000.0,6.7,100MP
Realme,realme X7 Max,"₹32,999",4.3,"13,406 Ratings & 1,824 Reviews",12,256.0,4500.0,6.43,64MP
Realme,realme Narzo 30,"₹16,499",4.3,"79,219 Ratings & 6,038 Reviews",6,128.0,5000.0,6.5,48MP
Realme,realme P1 Pro 5G,"₹16,999",4.5,"31,410 Ratings & 1,981 Reviews",8,256.0,5000.0,6.7,50MP
Realme,realme P1 Pro 5G,"₹15,999",4.5,"31,410 Ratings & 1,981 Reviews",8,128.0,5000.0,6.7,50MP
Realme,realme Narzo 50A Prime,"₹13,499",4.1,"1,843 Ratings & 80 Reviews",4,64.0,5000.0,6.6,50MP
Realme,realme C53,"₹11,999",4.4,"1,36,455 Ratings & 5,922 Reviews",6,128.0,5000.0,6.74,108MP
Realme,realme X50 Pro,"₹41,999",4.4,"8,693 Ratings & 1,222 Reviews",8,128.0,4200.0,6.44,64MP
Realme,realme C53,"₹11,999",4.4,"1,36,455 Ratings & 5,922 Reviews",6,128.0,5000.0,6.74,108MP
Realme,realme 5,"₹12,999",4.4,"3,34,419 Ratings & 29,560 Reviews",4,128.0,,6.5,12MP
Realme,realme 11 Pro+ 5G,"₹29,999",4.4,"19,658 Ratings & 1,771 Reviews",12,256.0,5000.0,6.7,200MP
Realme,realme 11 Pro+ 5G,"₹29,999",4.4,"19,658 Ratings & 1,771 Reviews",12,256.0,5000.0,6.7,200MP
Realme,realme C1,"₹8,999",4.4,"4,07,876 Ratings & 41,799 Reviews",2,32.0,4230.0,6.2,13MP
Realme,realme C2,"₹7,999",4.4,"9,16,461 Ratings & 70,271 Reviews",2,32.0,4000.0,6.1,13MP
Realme,realme 9 5G SE,"₹18,999",4.3,"5,734 Ratings & 438 Reviews",8,128.0,5000.0,6.6,48MP
Realme,realme 9 Pro 5G,"₹23,999",4.3,"15,722 Ratings & 1,188 Reviews",8,128.0,5000.0,6.6,64MP
Realme,realme GT NEO 2,"₹23,999",4.4,"18,451 Ratings & 2,449 Reviews",8,128.0,5000.0,6.62,64MP
Realme,realme 9 5G,"₹13,999",4.5,"43,635 Ratings & 2,359 Reviews",4,64.0,5000.0,6.5,48MP
Realme,realme C55,"₹10,999",4.4,"1,14,049 Ratings & 6,256 Reviews",4,64.0,5000.0,6.72,64MP
Realme,realme GT Master Edition,"₹21,999",4.4,"47,330 Ratings & 4,961 Reviews",6,128.0,4300.0,6.43,64MP
Realme,realme C61,"₹8,499",4.4,"33,054 Ratings & 1,038 Reviews",4,128.0,5000.0,6.745,32MP
Realme,realme 15x 5G,"₹19,999",4.3,"1,665 Ratings & 120 Reviews",8,256.0,7000.0,6.8,50MP
Realme,realme 15x 5G,"₹19,999",4.3,"1,665 Ratings & 120 Reviews",8,256.0,7000.0,6.8,50MP
Realme,realme P4 5G,"₹20,999",4.4,"9,650 Ratings & 686 Reviews",8,256.0,7000.0,6.77,50MP
Realme,realme P4 5G,"₹20,999",4.4,"9,650 Ratings & 686 Reviews",8,256.0,7000.0,6.77,50MP
Realme,realme P3 5G,"₹18,499",4.4,"21,282 Ratings & 1,376 Reviews",8,256.0,6000.0,6.67,50MP
Realme,realme C15,"₹12,999",4.4,"1,25,905 Ratings & 7,077 Reviews",4,64.0,6000.0,6.52,13MP
Realme,realme 5,"₹9,890",4.4,"3,34,419 Ratings & 29,560 Reviews",4,64.0,,6.5,12MP
Realme,realme C15,"₹7,324",4.3,"56,639 Ratings & 3,777 Reviews",3,32.0,6000.0,6.52,13MP
Realme,realme 2 Pro,"₹15,990",4.5,"93,281 Ratings & 9,842 Reviews",6,64.0,3500.0,6.3,16MP
Realme,realme Narzo 20A,"₹8,899",4.4,"2,17,200 Ratings & 13,021 Reviews",4,64.0,5000.0,6.5,12MP
Realme,realme 2 Pro,"₹13,990",4.5,"3,90,561 Ratings & 43,522 Reviews",4,64.0,3500.0,6.3,16MP
Realme,realme Narzo 20,"₹11,699",4.3,"5,27,464 Ratings & 38,708 Reviews",4,128.0,6000.0,6.52,48MP
Realme,REDMI A5,"₹6,499",4.1,"5,106 Ratings & 226 Reviews",3,64.0,5200.0,6.88,32MP
Realme,realme Narzo 20,"₹12,999",4.3,"5,27,464 Ratings & 38,708 Reviews",4,64.0,6000.0,6.52,48MP
Realme,realme Narzo 20A,"₹10,999",4.3,"80,776 Ratings & 6,000 Reviews",3,32.0,5000.0,6.5,12MP
Realme,realme 8 Pro,"₹19,999",4.4,"40,896 Ratings & 3,328 Reviews",8,128.0,4500.0,6.4,108MP
Realme,realme 8 Pro,"₹19,999",4.4,"40,896 Ratings & 3,328 Reviews",8,128.0,4500.0,6.4,108MP
Realme,realme 8 Pro,"₹14,999",4.4,"69,318 Ratings & 6,242 Reviews",6,128.0,4500.0,6.4,108MP
Realme,realme 8 Pro,"₹19,999",4.4,"40,896 Ratings & 3,328 Reviews",8,128.0,4500.0,6.4,108MP
Realme,realme 8,"₹13,990",4.4,"97,325 Ratings & 8,318 Reviews",8,128.0,5000.0,6.4,64MP
Realme,REDMI 13C,"₹10,999",4.1,"1,797 Ratings & 91 Reviews",8,256.0,5000.0,6.74,50MP
Realme,REDMI A3,"₹7,999",4.2,"2,036 Ratings & 82 Reviews",4,128.0,5000.0,6.71,8MP
Realme,REDMI 13C 5G,"₹8,999",4.3,"46,848 Ratings & 1,846 Reviews",4,128.0,5000.0,6.74,50MP
Realme,REDMI Note 13 5G,"₹14,499",4.2,"31,346 Ratings & 1,771 Reviews",6,128.0,5000.0,6.67,108MP
Realme,REDMI 14C 5G,"₹10,999",4.2,"7,883 Ratings & 402 Reviews",6,128.0,5160.0,6.88,50MP
Realme,realme Narzo 20A,"₹9,999",4.4,"2,17,200 Ratings & 13,021 Reviews",4,64.0,5000.0,6.5,12MP
Realme,REDMI 13c 5G,"₹9,654",4.3,"46,848 Ratings & 1,846 Reviews",4,128.0,5000.0,6.74,50MP
Realme,REDMI Note 13 5G,"₹16,697",4.2,"19,245 Ratings & 1,071 Reviews",8,256.0,5000.0,6.67,108MP
Realme,realme Narzo 60 Pro 5G,"₹21,900",4.3,593 Ratings & 41 Reviews,12,,5000.0,6.7,100MP
Realme,REDMI 14C 5G,"₹8,999",4.2,"7,758 Ratings & 387 Reviews",4,64.0,5160.0,6.88,50MP
Realme,REDMI 14C 5G,"₹9,999",4.2,"7,758 Ratings & 387 Reviews",4,128.0,5160.0,6.88,50MP
Realme,REDMI 14C 5G,"₹9,998",4.2,"7,758 Ratings & 387 Reviews",4,64.0,5160.0,6.88,50MP
Realme,REDMI 14C 5G,"₹9,990",4.2,"7,758 Ratings & 387 Reviews",4,64.0,5160.0,6.88,50MP
Realme,REDMI 13C 5G,"₹11,299",4.3,"42,489 Ratings & 1,760 Reviews",6,128.0,5000.0,6.74,50MP
Realme,,"₹7,999",,,6,128.0,5000.0,,108MP
Realme,realme 10 Pro+ 5G,"₹27,999",4.4,"26,735 Ratings & 2,111 Reviews",8,256.0,5000.0,6.7,108MP
Realme,,"₹21,999",,,12,256.0,4500.0,6.7,50MP
Realme,,,2.0,5 Ratings & 1 Reviews,4,64.0,5000.0,6.5,12MP
Realme,realme 5 Pro,"₹14,999",4.5,"1,46,564 Ratings & 13,911 Reviews",4,64.0,4035.0,6.3,48MP
Realme,realme C25s,"₹9,999",4.4,"53,649 Ratings & 2,996 Reviews",4,128.0,6000.0,6.5,13MP
